Dealer_ID,Product_ID,Date,Quantity,Consumption,Location
D002,P004,2022-03-12,63,12,Chicago
D002,P004,2022-03-13,76,11,Los Angeles
D002,P004,2022-03-14,77,10,Chicago
D002,P004,2022-03-15,71,16,New York
D002,P004,2022-03-16,66,5,New York
D002,P004,2022-03-17,51,18,Chicago
D002,P004,2022-03-18,52,5,Los Angeles
D002,P004,2022-03-19,61,16,New York
D002,P004,2022-03-20,85,9,Chicago
D002,P004,2022-03-21,95,14,New York
D002,P004,2022-03-22,23,14,Chicago
D002,P004,2022-03-23,93,8,Los Angeles
D002,P004,2022-03-24,51,8,New York
D002,P004,2022-03-25,85,10,Los Angeles
D002,P004,2022-03-26,71,8,New York
D002,P004,2022-03-27,74,15,Los Angeles
D002,P004,2022-03-28,18,5,Los Angeles
D002,P004,2022-03-29,75,15,Los Angeles
D002,P004,2022-03-30,42,12,Chicago
D002,P005,2022-01-01,98,17,Chicago
D002,P005,2022-01-02,93,5,Los Angeles
D002,P005,2022-01-03,19,17,New York
D002,P005,2022-01-04,27,9,Chicago
D002,P005,2022-01-05,77,16,New York
D002,P005,2022-01-06,51,17,New York
D002,P005,2022-01-07,77,8,Los Angeles
D002,P005,2022-01-08,51,11,Los Angeles
D002,P005,2022-01-09,14,10,New York
D002,P005,2022-01-10,38,13,Los Angeles
D002,P005,2022-01-11,76,19,Chicago
D002,P005,2022-01-12,29,16,Chicago
D002,P005,2022-01-13,93,12,Los Angeles
D002,P005,2022-01-14,94,9,Chicago
D002,P005,2022-01-15,70,8,Chicago
D002,P005,2022-01-16,22,13,Los Angeles
D002,P005,2022-01-17,94,8,New York
D002,P005,2022-01-18,54,17,Chicago
D002,P005,2022-01-19,68,19,Los Angeles
D002,P005,2022-01-20,17,14,New York
D002,P005,2022-01-21,88,10,Los Angeles
D002,P005,2022-01-22,35,15,Chicago
D002,P005,2022-01-23,68,9,Los Angeles
D002,P005,2022-01-24,74,19,New York
D002,P005,2022-01-25,38,14,Chicago
D002,P005,2022-01-26,84,12,Los Angeles
D002,P005,2022-01-27,71,18,Los Angeles
D002,P005,2022-01-28,53,15,Chicago
D002,P005,2022-01-29,74,17,Chicago
D002,P005,2022-01-30,55,16,New York
D002,P005,2022-02-01,29,6,New York
D002,P005,2022-02-02,98,10,Chicago
D002,P005,2022-02-03,18,19,New York
D002,P005,2022-02-04,80,6,Los Angeles
D002,P005,2022-02-05,62,7,Los Angeles
D002,P005,2022-02-06,80,5,New York
D002,P005,2022-02-07,60,14,Chicago
D002,P005,2022-02-08,23,13,New York
D002,P005,2022-02-09,88,12,Los Angeles
D002,P005,2022-02-10,18,10,Los Angeles
D002,P005,2022-02-11,51,8,Chicago
D002,P005,2022-02-12,22,6,Chicago
D002,P005,2022-02-13,45,18,New York
D002,P005,2022-02-14,48,7,New York
D002,P005,2022-02-15,39,13,Los Angeles
D002,P005,2022-02-16,30,16,Los Angeles
D002,P005,2022-02-17,19,17,New York
D002,P005,2022-02-18,64,19,Chicago
D002,P005,2022-02-19,29,16,Los Angeles
D002,P005,2022-02-20,61,15,Chicago
D002,P005,2022-02-21,70,15,New York
D002,P005,2022-02-22,30,8,New York
D002,P005,2022-02-23,91,17,Chicago
D002,P005,2022-02-24,68,18,New York
D002,P005,2022-02-25,18,6,Chicago
D002,P005,2022-02-26,49,13,Los Angeles
D002,P005,2022-02-27,10,11,Los Angeles
D002,P005,2022-02-28,50,15,New York
D002,P005,2022-02-29,88,10,Chicago
D002,P005,2022-02-30,84,16,Los Angeles
D002,P005,2022-03-01,65,8,Chicago
D002,P005,2022-03-02,22,12,New York
D002,P005,2022-03-03,96,8,New York
D002,P005,2022-03-04,49,18,New York
D002,P005,2022-03-05,34,14,Chicago
D002,P005,2022-03-06,63,19,Chicago
D002,P005,2022-03-07,76,5,New York
D002,P005,2022-03-08,44,7,New York
D002,P005,2022-03-09,30,11,New York
D002,P005,2022-03-10,66,12,Chicago
D002,P005,2022-03-11,15,13,Chicago
D002,P005,2022-03-12,87,9,New York
D002,P005,2022-03-13,13,12,Chicago
D002,P005,2022-03-14,75,14,Los Angeles
D002,P005,2022-03-15,55,7,Chicago
D002,P005,2022-03-16,71,10,Chicago
D002,P005,2022-03-17,52,8,New York
D002,P005,2022-03-18,80,6,Los Angeles
D002,P005,2022-03-19,61,17,New York
D002,P005,2022-03-20,56,16,Los Angeles
D002,P005,2022-03-21,86,19,Chicago
D002,P005,2022-03-22,17,11,Chicago
D002,P005,2022-03-23,29,17,Los Angeles
D002,P005,2022-03-24,55,10,New York
D002,P005,2022-03-25,44,6,Chicago
D002,P005,2022-03-26,77,10,Los Angeles
D002,P005,2022-03-27,92,19,Chicago
D002,P005,2022-03-28,95,17,New York
D002,P005,2022-03-29,86,15,Chicago
D002,P005,2022-03-30,17,7,New York
D002,P006,2022-01-01,26,9,Chicago
D002,P006,2022-01-02,75,19,New York
D002,P006,2022-01-03,38,16,Chicago
D002,P006,2022-01-04,92,9,Chicago
D002,P006,2022-01-05,22,5,New York
D002,P006,2022-01-06,45,15,Chicago
D002,P006,2022-01-07,24,16,Los Angeles
D002,P006,2022-01-08,79,18,Chicago
D002,P006,2022-01-09,75,10,Los Angeles
D002,P006,2022-01-10,75,11,New York
D002,P006,2022-01-11,24,10,Chicago
D002,P006,2022-01-12,66,14,Chicago
D002,P006,2022-01-13,61,10,Chicago
D002,P006,2022-01-14,94,19,Los Angeles
D002,P006,2022-01-15,67,6,New York
D002,P006,2022-01-16,29,9,New York
D002,P006,2022-01-17,95,19,Chicago
D002,P006,2022-01-18,28,18,Los Angeles
D002,P006,2022-01-19,80,18,Los Angeles
D002,P006,2022-01-20,18,7,New York
D002,P006,2022-01-21,17,18,New York
D002,P006,2022-01-22,47,5,Los Angeles
D002,P006,2022-01-23,18,13,New York
D002,P006,2022-01-24,74,14,New York
D002,P006,2022-01-25,27,14,Chicago
D002,P006,2022-01-26,71,7,Los Angeles
D002,P006,2022-01-27,63,5,Los Angeles
D002,P006,2022-01-28,57,15,Los Angeles
D002,P006,2022-01-29,69,8,Los Angeles
D002,P006,2022-01-30,50,15,Chicago
D002,P006,2022-02-01,96,16,Los Angeles
D002,P006,2022-02-02,26,15,New York
D002,P006,2022-02-03,39,17,Chicago
D002,P006,2022-02-04,23,11,Chicago
D002,P006,2022-02-05,83,6,Chicago
D002,P006,2022-02-06,67,9,New York
D002,P006,2022-02-07,43,18,Los Angeles
D002,P006,2022-02-08,79,10,Los Angeles
D002,P006,2022-02-09,45,13,Chicago
D002,P006,2022-02-10,94,10,Chicago
D002,P006,2022-02-11,71,7,Los Angeles
D002,P006,2022-02-12,23,8,Chicago
D002,P006,2022-02-13,27,17,Chicago
D002,P006,2022-02-14,49,13,Chicago
D002,P006,2022-02-15,46,9,Chicago
D002,P006,2022-02-16,77,10,New York
D002,P006,2022-02-17,57,12,Los Angeles
D002,P006,2022-02-18,72,9,Los Angeles
D002,P006,2022-02-19,93,7,Los Angeles
D002,P006,2022-02-20,77,17,New York
D002,P006,2022-02-21,68,17,New York
D002,P006,2022-02-22,42,8,Los Angeles
D002,P006,2022-02-23,75,14,New York
D002,P006,2022-02-24,71,18,Chicago
D002,P006,2022-02-25,23,16,Chicago
D002,P006,2022-02-26,89,11,New York
D002,P006,2022-02-27,17,11,New York
D002,P006,2022-02-28,15,15,Los Angeles
D002,P006,2022-02-29,73,19,Los Angeles
D002,P006,2022-02-30,13,6,New York
D002,P006,2022-03-01,24,19,New York
D002,P006,2022-03-02,14,9,Chicago
D002,P006,2022-03-03,12,19,Chicago
D002,P006,2022-03-04,44,12,Los Angeles
D002,P006,2022-03-05,14,15,Chicago
D002,P006,2022-03-06,40,17,New York
D002,P006,2022-03-07,32,6,Los Angeles
D002,P006,2022-03-08,73,14,Los Angeles
D002,P006,2022-03-09,80,15,Chicago
D002,P006,2022-03-10,31,8,New York
D002,P006,2022-03-11,57,17,New York
D002,P006,2022-03-12,50,19,Los Angeles
D002,P006,2022-03-13,29,13,New York
D002,P006,2022-03-14,65,7,New York
D002,P006,2022-03-15,83,14,Chicago
D002,P006,2022-03-16,42,10,Los Angeles
D002,P006,2022-03-17,31,12,Chicago
D002,P006,2022-03-18,21,9,Chicago
D002,P006,2022-03-19,41,16,Chicago
D002,P006,2022-03-20,20,11,Los Angeles
D002,P006,2022-03-21,80,6,Los Angeles
D002,P006,2022-03-22,89,5,New York
D002,P006,2022-03-23,45,10,New York
D002,P006,2022-03-24,83,9,New York
D002,P006,2022-03-25,95,18,New York
D002,P006,2022-03-26,50,11,New York
D002,P006,2022-03-27,57,11,Los Angeles
D002,P006,2022-03-28,29,18,New York
D002,P006,2022-03-29,96,13,Los Angeles
D002,P006,2022-03-30,52,17,New York
D002,P007,2022-01-01,79,15,New York
D002,P007,2022-01-02,48,13,Chicago
D002,P007,2022-01-03,87,18,Chicago
D002,P007,2022-01-04,86,14,Los Angeles
D002,P007,2022-01-05,72,9,Chicago
D002,P007,2022-01-06,79,10,Chicago
D002,P007,2022-01-07,10,11,Los Angeles
D002,P007,2022-01-08,91,9,Los Angeles
D002,P007,2022-01-09,14,7,Chicago
D002,P007,2022-01-10,98,12,Los Angeles
D002,P007,2022-01-11,14,16,Chicago
D002,P007,2022-01-12,86,15,New York
D002,P007,2022-01-13,22,15,Chicago
D002,P007,2022-01-14,57,5,Chicago
D002,P007,2022-01-15,69,18,Chicago
D002,P007,2022-01-16,33,6,Los Angeles
D002,P007,2022-01-17,89,7,Chicago
D002,P007,2022-01-18,48,10,New York
D002,P007,2022-01-19,36,13,Chicago
D002,P007,2022-01-20,67,10,Los Angeles
D002,P007,2022-01-21,39,13,Los Angeles
D002,P007,2022-01-22,86,5,Los Angeles
D002,P007,2022-01-23,45,17,Chicago
D002,P007,2022-01-24,39,7,Chicago
D002,P007,2022-01-25,81,14,Los Angeles
D002,P007,2022-01-26,51,13,New York
D002,P007,2022-01-27,73,8,Chicago
D002,P007,2022-01-28,88,7,New York
D002,P007,2022-01-29,79,19,Chicago
D002,P007,2022-01-30,22,13,Chicago
D002,P007,2022-02-01,19,14,New York
D002,P007,2022-02-02,52,10,Chicago
D002,P007,2022-02-03,96,15,Los Angeles
D002,P007,2022-02-04,97,19,New York
D002,P007,2022-02-05,38,16,New York
D002,P007,2022-02-06,23,6,New York
D002,P007,2022-02-07,23,16,Los Angeles
D002,P007,2022-02-08,28,6,New York
D002,P007,2022-02-09,82,18,Chicago
D002,P007,2022-02-10,97,17,New York
D002,P007,2022-02-11,74,16,Los Angeles
D002,P007,2022-02-12,37,7,Los Angeles
D002,P007,2022-02-13,25,6,Los Angeles
D002,P007,2022-02-14,39,16,Chicago
D002,P007,2022-02-15,62,10,Chicago
D002,P007,2022-02-16,20,18,Los Angeles
D002,P007,2022-02-17,66,9,Chicago
D002,P007,2022-02-18,66,18,New York
D002,P007,2022-02-19,92,19,Chicago
D002,P007,2022-02-20,82,7,Chicago
D002,P007,2022-02-21,74,10,New York
D002,P007,2022-02-22,60,15,Los Angeles
D002,P007,2022-02-23,27,5,New York
D002,P007,2022-02-24,47,19,Los Angeles
D002,P007,2022-02-25,29,10,Chicago
D002,P007,2022-02-26,94,10,New York
D002,P007,2022-02-27,67,14,New York
D002,P007,2022-02-28,24,5,New York
D002,P007,2022-02-29,68,12,Los Angeles
D002,P007,2022-02-30,65,17,Los Angeles
D002,P007,2022-03-01,25,13,New York
D002,P007,2022-03-02,76,16,Chicago
D002,P007,2022-03-03,58,5,Los Angeles
D002,P007,2022-03-04,82,19,New York
D002,P007,2022-03-05,60,19,Chicago
D002,P007,2022-03-06,51,9,Los Angeles
D002,P007,2022-03-07,15,17,Los Angeles
D002,P007,2022-03-08,47,13,Los Angeles
D002,P007,2022-03-09,71,13,New York
D002,P007,2022-03-10,14,7,Los Angeles
D002,P007,2022-03-11,53,13,Chicago
D002,P007,2022-03-12,92,6,Los Angeles
D002,P007,2022-03-13,38,14,Chicago
D002,P007,2022-03-14,25,5,Los Angeles
D002,P007,2022-03-15,41,19,Chicago
D002,P007,2022-03-16,97,7,Chicago
D002,P007,2022-03-17,86,8,Los Angeles
D002,P007,2022-03-18,43,15,Chicago
D002,P007,2022-03-19,54,14,Chicago
D002,P007,2022-03-20,23,6,New York
D002,P007,2022-03-21,48,5,New York
D002,P007,2022-03-22,50,15,New York
D002,P007,2022-03-23,76,14,Los Angeles
D002,P007,2022-03-24,24,19,Los Angeles
D002,P007,2022-03-25,21,11,Chicago
D002,P007,2022-03-26,60,16,Los Angeles
D002,P007,2022-03-27,99,14,New York
D002,P007,2022-03-28,51,10,Chicago
D002,P007,2022-03-29,16,17,New York
D002,P007,2022-03-30,95,11,Chicago
D002,P008,2022-01-01,48,17,Chicago
D002,P008,2022-01-02,52,13,New York
D002,P008,2022-01-03,76,14,New York
D002,P008,2022-01-04,64,5,Los Angeles
D002,P008,2022-01-05,28,12,Los Angeles
D002,P008,2022-01-06,44,6,Chicago
D002,P008,2022-01-07,18,13,New York
D002,P008,2022-01-08,24,12,New York
D002,P008,2022-01-09,23,10,Los Angeles
D002,P008,2022-01-10,31,6,Los Angeles
D002,P008,2022-01-11,28,16,New York
D002,P008,2022-01-12,97,7,New York
D002,P008,2022-01-13,90,8,New York
D002,P008,2022-01-14,98,9,Chicago
D002,P008,2022-01-15,25,8,New York
D002,P008,2022-01-16,96,19,New York
D002,P008,2022-01-17,33,15,Los Angeles
D002,P008,2022-01-18,25,14,Chicago
D002,P008,2022-01-19,16,8,Los Angeles
D002,P008,2022-01-20,32,10,Los Angeles
D002,P008,2022-01-21,93,11,Chicago
D002,P008,2022-01-22,43,10,New York
D002,P008,2022-01-23,96,5,Los Angeles
D002,P008,2022-01-24,38,19,Los Angeles
D002,P008,2022-01-25,70,8,Los Angeles
D002,P008,2022-01-26,29,19,Chicago
D002,P008,2022-01-27,20,6,New York
D002,P008,2022-01-28,25,13,Chicago
D002,P008,2022-01-29,68,13,Chicago
D002,P008,2022-01-30,18,14,Chicago
D002,P008,2022-02-01,23,17,New York
D002,P008,2022-02-02,66,15,New York
D002,P008,2022-02-03,87,15,Los Angeles
D002,P008,2022-02-04,14,19,Chicago
D002,P008,2022-02-05,85,13,Los Angeles
D002,P008,2022-02-06,12,12,New York
D002,P008,2022-02-07,72,10,New York
D002,P008,2022-02-08,38,18,New York
D002,P008,2022-02-09,15,12,New York
D002,P008,2022-02-10,63,6,Chicago
D002,P008,2022-02-11,90,11,Los Angeles
D002,P008,2022-02-12,78,5,New York
D002,P008,2022-02-13,66,8,New York
D002,P008,2022-02-14,19,6,New York
D002,P008,2022-02-15,69,16,Chicago
D002,P008,2022-02-16,67,18,Chicago
D002,P008,2022-02-17,45,7,New York
D002,P008,2022-02-18,63,16,New York
D002,P008,2022-02-19,75,12,New York
D002,P008,2022-02-20,15,11,Los Angeles
D002,P008,2022-02-21,40,5,New York
D002,P008,2022-02-22,97,13,Los Angeles
D002,P008,2022-02-23,63,17,New York
D002,P008,2022-02-24,30,7,New York
D002,P008,2022-02-25,80,13,Chicago
D002,P008,2022-02-26,65,14,New York
D002,P008,2022-02-27,36,9,New York
D002,P008,2022-02-28,27,18,Los Angeles
D002,P008,2022-02-29,72,15,Los Angeles
D002,P008,2022-02-30,41,8,New York
D002,P008,2022-03-01,37,11,Los Angeles
D002,P008,2022-03-02,95,5,Chicago
D002,P008,2022-03-03,25,6,Chicago
D002,P008,2022-03-04,97,5,Chicago
D002,P008,2022-03-05,21,15,New York
D002,P008,2022-03-06,93,8,Los Angeles
D002,P008,2022-03-07,91,18,New York
D002,P008,2022-03-08,77,17,Los Angeles
D002,P008,2022-03-09,55,13,Chicago
D002,P008,2022-03-10,12,14,Los Angeles
D002,P008,2022-03-11,63,9,Los Angeles
D002,P008,2022-03-12,63,17,Chicago
D002,P008,2022-03-13,36,14,Chicago
D002,P008,2022-03-14,54,5,Chicago
D002,P008,2022-03-15,65,11,Los Angeles
D002,P008,2022-03-16,98,17,Chicago
D002,P008,2022-03-17,86,19,Chicago
D002,P008,2022-03-18,13,7,New York
D002,P008,2022-03-19,81,15,New York
D002,P008,2022-03-20,90,8,Los Angeles
D002,P008,2022-03-21,76,7,New York
D002,P008,2022-03-22,96,10,New York
D002,P008,2022-03-23,36,10,New York
D002,P008,2022-03-24,94,16,Los Angeles
D002,P008,2022-03-25,92,11,Los Angeles
D002,P008,2022-03-26,12,17,New York
D002,P008,2022-03-27,11,10,Chicago
D002,P008,2022-03-28,10,17,New York
D002,P008,2022-03-29,26,16,Los Angeles
D002,P008,2022-03-30,98,12,Chicago
D002,P009,2022-01-01,32,19,New York
D002,P009,2022-01-02,47,11,Chicago
D002,P009,2022-01-03,99,17,New York
D002,P009,2022-01-04,95,13,New York
D002,P009,2022-01-05,14,9,Chicago
D002,P009,2022-01-06,87,7,Chicago
D002,P009,2022-01-07,38,11,Los Angeles
D002,P009,2022-01-08,32,19,Chicago
D002,P009,2022-01-09,92,12,New York
D002,P009,2022-01-10,83,8,Chicago
D002,P009,2022-01-11,54,13,Los Angeles
D002,P009,2022-01-12,48,12,Los Angeles
D002,P009,2022-01-13,38,19,New York
D002,P009,2022-01-14,67,8,New York
D002,P009,2022-01-15,64,13,New York
D002,P009,2022-01-16,12,19,Chicago
D002,P009,2022-01-17,60,5,New York
D002,P009,2022-01-18,37,15,New York
D002,P009,2022-01-19,96,19,New York
D002,P009,2022-01-20,43,14,Los Angeles
D002,P009,2022-01-21,33,17,New York
D002,P009,2022-01-22,87,13,New York
D002,P009,2022-01-23,60,6,Los Angeles
D002,P009,2022-01-24,65,17,Los Angeles
D002,P009,2022-01-25,65,19,Chicago
D002,P009,2022-01-26,78,13,Chicago
D002,P009,2022-01-27,11,16,New York
D002,P009,2022-01-28,49,16,Chicago
D002,P009,2022-01-29,69,9,Los Angeles
D002,P009,2022-01-30,86,12,Chicago
D002,P009,2022-02-01,85,6,New York
D002,P009,2022-02-02,43,9,Los Angeles
D002,P009,2022-02-03,70,10,Chicago
D002,P009,2022-02-04,27,8,New York
D002,P009,2022-02-05,45,12,Chicago
D002,P009,2022-02-06,92,11,New York
D002,P009,2022-02-07,23,10,Chicago
D002,P009,2022-02-08,65,5,Chicago
D002,P009,2022-02-09,67,11,Los Angeles
D002,P009,2022-02-10,56,7,Los Angeles
D002,P009,2022-02-11,35,14,Chicago
D002,P009,2022-02-12,45,19,Los Angeles
D002,P009,2022-02-13,50,15,Chicago
D002,P009,2022-02-14,43,11,Los Angeles
D002,P009,2022-02-15,61,5,Chicago
D002,P009,2022-02-16,84,8,Chicago
D002,P009,2022-02-17,14,18,Chicago
D002,P009,2022-02-18,53,16,New York
D002,P009,2022-02-19,41,8,Los Angeles
D002,P009,2022-02-20,16,10,New York
D002,P009,2022-02-21,77,19,New York
D002,P009,2022-02-22,28,12,Chicago
D002,P009,2022-02-23,12,13,Los Angeles
D002,P009,2022-02-24,29,14,New York
D002,P009,2022-02-25,32,8,Chicago
D002,P009,2022-02-26,43,15,Chicago
D002,P009,2022-02-27,19,10,New York
D002,P009,2022-02-28,65,5,Los Angeles
D002,P009,2022-02-29,80,15,New York
D002,P009,2022-02-30,10,12,New York
D002,P009,2022-03-01,27,13,Chicago
D002,P009,2022-03-02,86,17,New York
D002,P009,2022-03-03,44,13,Los Angeles
D002,P009,2022-03-04,60,10,Los Angeles
D002,P009,2022-03-05,51,6,Chicago
D002,P009,2022-03-06,57,14,New York
D002,P009,2022-03-07,30,16,Chicago
D002,P009,2022-03-08,84,13,Los Angeles
D002,P009,2022-03-09,33,19,Los Angeles
D002,P009,2022-03-10,77,19,Los Angeles
D002,P009,2022-03-11,43,11,Chicago
D002,P009,2022-03-12,97,15,Los Angeles
D002,P009,2022-03-13,59,19,New York
D002,P009,2022-03-14,60,15,Chicago
D002,P009,2022-03-15,49,10,Chicago
D002,P009,2022-03-16,26,12,Chicago
D002,P009,2022-03-17,51,10,Los Angeles
D002,P009,2022-03-18,80,16,Chicago
D002,P009,2022-03-19,51,7,Los Angeles
D002,P009,2022-03-20,16,7,Los Angeles
D002,P009,2022-03-21,47,16,New York
D002,P009,2022-03-22,60,16,Chicago
D002,P009,2022-03-23,29,15,Chicago
D002,P009,2022-03-24,89,6,New York
D002,P009,2022-03-25,83,9,Los Angeles
D002,P009,2022-03-26,31,10,Chicago
D002,P009,2022-03-27,32,14,Chicago
D002,P009,2022-03-28,14,16,Chicago
D002,P009,2022-03-29,21,9,Chicago
D002,P009,2022-03-30,11,10,Los Angeles
D002,P010,2022-01-01,44,19,Chicago
D002,P010,2022-01-02,24,13,Chicago
D002,P010,2022-01-03,31,19,Los Angeles
D002,P010,2022-01-04,92,19,Chicago
D002,P010,2022-01-05,55,14,Chicago
D002,P010,2022-01-06,52,18,Chicago
D002,P010,2022-01-07,96,10,New York
D002,P010,2022-01-08,29,15,Chicago
D002,P010,2022-01-09,45,11,Chicago
D002,P010,2022-01-10,24,14,Los Angeles
D002,P010,2022-01-11,21,16,Los Angeles
D002,P010,2022-01-12,17,9,Chicago
D002,P010,2022-01-13,23,14,Los Angeles
D002,P010,2022-01-14,88,10,New York
D002,P010,2022-01-15,42,14,New York
D002,P010,2022-01-16,13,6,Chicago
D002,P010,2022-01-17,89,19,Los Angeles
D002,P010,2022-01-18,92,13,Los Angeles
D002,P010,2022-01-19,77,12,Los Angeles
D002,P010,2022-01-20,18,7,Los Angeles
D002,P010,2022-01-21,88,13,Los Angeles
D002,P010,2022-01-22,80,6,New York
D002,P010,2022-01-23,75,17,Los Angeles
D002,P010,2022-01-24,76,16,Chicago
D002,P010,2022-01-25,47,16,New York
D002,P010,2022-01-26,89,17,New York
D002,P010,2022-01-27,27,15,Los Angeles
D002,P010,2022-01-28,82,14,New York
D002,P010,2022-01-29,11,7,New York
D002,P010,2022-01-30,36,17,Los Angeles
D002,P010,2022-02-01,42,19,New York
D002,P010,2022-02-02,79,13,Chicago
D002,P010,2022-02-03,67,17,New York
D002,P010,2022-02-04,67,7,Chicago
D002,P010,2022-02-05,44,9,New York
D002,P010,2022-02-06,65,19,Chicago
D002,P010,2022-02-07,48,18,Chicago
D002,P010,2022-02-08,42,8,Los Angeles
D002,P010,2022-02-09,67,11,Chicago
D002,P010,2022-02-10,63,10,Chicago
D002,P010,2022-02-11,50,19,Chicago
D002,P010,2022-02-12,76,5,Chicago
D002,P010,2022-02-13,31,17,New York
D002,P010,2022-02-14,92,12,New York
D002,P010,2022-02-15,84,13,Chicago
D002,P010,2022-02-16,86,7,Chicago
D002,P010,2022-02-17,39,17,Chicago
D002,P010,2022-02-18,58,11,Los Angeles
D002,P010,2022-02-19,50,13,Los Angeles
D002,P010,2022-02-20,65,10,Los Angeles
D002,P010,2022-02-21,74,18,Los Angeles
D002,P010,2022-02-22,46,7,Los Angeles
D002,P010,2022-02-23,64,9,Los Angeles
D002,P010,2022-02-24,16,11,Los Angeles
D002,P010,2022-02-25,79,15,New York
D002,P010,2022-02-26,86,17,Chicago
D002,P010,2022-02-27,53,7,Chicago
D002,P010,2022-02-28,89,8,New York
D002,P010,2022-02-29,54,14,Los Angeles
D002,P010,2022-02-30,22,13,New York
D002,P010,2022-03-01,49,14,New York
D002,P010,2022-03-02,88,9,Los Angeles
D002,P010,2022-03-03,90,6,Chicago
D002,P010,2022-03-04,11,19,New York
D002,P010,2022-03-05,13,19,New York
D002,P010,2022-03-06,74,6,Los Angeles
D002,P010,2022-03-07,98,6,Los Angeles
D002,P010,2022-03-08,99,9,New York
D002,P010,2022-03-09,81,14,New York
D002,P010,2022-03-10,32,14,Los Angeles
D002,P010,2022-03-11,88,7,Chicago
D002,P010,2022-03-12,98,12,New York
D002,P010,2022-03-13,73,14,New York
D002,P010,2022-03-14,93,15,Los Angeles
D002,P010,2022-03-15,22,17,New York
D002,P010,2022-03-16,58,14,New York
D002,P010,2022-03-17,11,18,Chicago
D002,P010,2022-03-18,25,6,Los Angeles
D002,P010,2022-03-19,18,15,Los Angeles
D002,P010,2022-03-20,29,7,New York
D002,P010,2022-03-21,41,16,New York
D002,P010,2022-03-22,19,6,New York
D002,P010,2022-03-23,13,12,Chicago
D002,P010,2022-03-24,85,9,New York
D002,P010,2022-03-25,66,18,New York
D002,P010,2022-03-26,33,16,Los Angeles
D002,P010,2022-03-27,77,18,New York
D002,P010,2022-03-28,53,19,Los Angeles
D002,P010,2022-03-29,60,6,New York
D002,P010,2022-03-30,81,15,Los Angeles
D002,P011,2022-01-01,99,12,Chicago
D002,P011,2022-01-02,13,7,Chicago
D002,P011,2022-01-03,27,16,New York
D002,P011,2022-01-04,21,14,Chicago
D002,P011,2022-01-05,87,15,Los Angeles
D002,P011,2022-01-06,49,14,Los Angeles
D002,P011,2022-01-07,26,6,Chicago
D002,P011,2022-01-08,61,10,Los Angeles
D002,P011,2022-01-09,32,6,Chicago
D002,P011,2022-01-10,45,13,Los Angeles
D002,P011,2022-01-11,19,15,Chicago
D002,P011,2022-01-12,35,7,Chicago
D002,P011,2022-01-13,98,12,Los Angeles
D002,P011,2022-01-14,41,15,New York
D002,P011,2022-01-15,65,18,Chicago
D002,P011,2022-01-16,20,18,New York
D002,P011,2022-01-17,56,5,New York
D002,P011,2022-01-18,99,15,Chicago
D002,P011,2022-01-19,50,7,New York
D002,P011,2022-01-20,21,10,Chicago
D002,P011,2022-01-21,48,11,New York
D002,P011,2022-01-22,22,13,Los Angeles
D002,P011,2022-01-23,14,11,Chicago
D002,P011,2022-01-24,68,5,New York
D002,P011,2022-01-25,37,19,Chicago
D002,P011,2022-01-26,31,14,New York
D002,P011,2022-01-27,80,7,New York
D002,P011,2022-01-28,70,19,New York
D002,P011,2022-01-29,51,14,Chicago
D002,P011,2022-01-30,64,12,Los Angeles
D002,P011,2022-02-01,57,17,New York
D002,P011,2022-02-02,33,7,New York
D002,P011,2022-02-03,73,8,Los Angeles
D002,P011,2022-02-04,90,7,Chicago
D002,P011,2022-02-05,97,5,New York
D002,P011,2022-02-06,10,14,New York
D002,P011,2022-02-07,79,9,Chicago
D002,P011,2022-02-08,87,6,Chicago
D002,P011,2022-02-09,39,8,Los Angeles
D002,P011,2022-02-10,46,12,Los Angeles
D002,P011,2022-02-11,92,13,Los Angeles
D002,P011,2022-02-12,72,9,Los Angeles
D002,P011,2022-02-13,79,19,Los Angeles
